graph_id,u,scc_size,scc_edges_inside,scc_edges_to_other,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,y
35,13,30,234,0,30,29,10,0,5,28,28,28
35,14,30,234,0,30,29,5,0,9,20,20,20
35,15,30,234,0,30,29,6,0,13,26,26,26
35,16,30,234,0,30,29,5,0,5,18,18,18
35,17,30,234,0,30,29,3,0,11,27,27,27
35,18,30,234,0,30,29,6,0,10,26,26,26
35,19,30,234,0,30,29,8,0,8,17,17,17
35,20,30,234,0,30,29,10,0,7,17,17,17
35,21,30,234,0,30,29,12,0,7,6,6,6
35,22,30,234,0,30,29,10,0,7,15,15,15
35,23,30,234,0,30,29,6,0,11,11,11,11
35,24,30,234,0,30,29,8,0,5,12,12,12
35,25,30,234,0,30,29,10,0,7,17,17,17
35,26,30,234,0,30,29,10,0,7,5,5,5
35,27,30,234,0,30,29,11,0,5,6,6,6
35,28,30,234,0,30,29,5,0,11,20,20,20
35,29,30,234,0,30,29,14,0,9,5,5,5
36,0,30,281,0,30,30,11,0,7,30,30,30
36,1,30,281,0,30,30,7,0,7,24,24,24
36,2,30,281,0,30,30,12,0,13,30,30,30
36,3,30,281,0,30,30,10,0,14,29,29,29
36,4,30,281,0,30,30,8,0,7,22,22,22
36,5,30,281,0,30,30,11,0,10,25,25,25
36,6,30,281,0,30,30,7,0,13,26,26,26
36,7,30,281,0,30,30,4,0,7,28,28,28
36,8,30,281,0,30,30,10,0,9,25,25,25
36,9,30,281,0,30,30,10,0,10,24,24,24
36,10,30,281,0,30,30,8,0,4,25,25,25
36,11,30,281,0,30,30,15,0,11,22,22,22
36,12,30,281,0,30,30,8,0,5,21,21,21
36,13,30,281,0,30,30,11,0,13,27,27,27
36,14,30,281,0,30,30,11,0,16,20,20,20
36,15,30,281,0,30,30,10,0,6,10,10,10
36,16,30,281,0,30,30,8,0,8,21,21,21
36,17,30,281,0,30,30,13,0,15,16,16,16
36,18,30,281,0,30,30,12,0,11,21,21,21
36,19,30,281,0,30,30,9,0,8,6,6,6
36,20,30,281,0,30,30,8,0,10,9,9,9
36,21,30,281,0,30,30,9,0,5,15,15,15
36,22,30,281,0,30,30,7,0,7,15,15,15
36,23,30,281,0,30,30,7,0,13,8,8,8
36,24,30,281,0,30,30,11,0,9,13,13,13
36,25,30,281,0,30,30,7,0,11,15,15,15
36,26,30,281,0,30,30,10,0,9,12,12,12
36,27,30,281,0,30,30,11,0,6,8,8,8
36,28,30,281,0,30,30,8,0,9,7,7,7
36,29,30,281,0,30,30,8,0,8,9,9,9
37,0,30,300,0,30,30,8,0,7,30,30,30
37,1,30,300,0,30,30,12,0,11,30,30,30
37,2,30,300,0,30,30,7,0,11,30,30,30
37,3,30,300,0,30,30,6,0,10,29,29,29
37,4,30,300,0,30,30,12,0,12,27,27,27
37,5,30,300,0,30,30,9,0,8,29,29,29
37,6,30,300,0,30,30,9,0,10,27,27,27
37,7,30,300,0,30,30,13,0,14,26,26,26
37,8,30,300,0,30,30,9,0,12,19,19,19
37,9,30,300,0,30,30,13,0,10,25,25,25
37,10,30,300,0,30,30,7,0,11,27,27,27
37,11,30,300,0,30,30,9,0,11,27,27,27
37,12,30,300,0,30,30,11,0,6,6,6,6
37,13,30,300,0,30,30,9,0,11,24,24,24
37,14,30,300,0,30,30,15,0,11,18,18,18
37,15,30,300,0,30,30,6,0,7,24,24,24
37,16,30,300,0,30,30,11,0,11,15,15,15
37,17,30,300,0,30,30,15,0,13,21,21,21
37,18,30,300,0,30,30,10,0,14,19,19,19
37,19,30,300,0,30,30,9,0,8,16,16,16
37,20,30,300,0,30,30,12,0,9,13,13,13
37,21,30,300,0,30,30,15,0,11,13,13,13
37,22,30,300,0,30,30,6,0,9,20,20,20
37,23,30,300,0,30,30,13,0,6,10,10,10
37,24,30,300,0,30,30,7,0,8,6,6,6
37,25,30,300,0,30,30,9,0,11,11,11,11
37,26,30,300,0,30,30,9,0,9,11,11,11
37,27,30,300,0,30,30,13,0,11,7,7,7
37,28,30,300,0,30,30,7,0,8,10,10,10
37,29,30,300,0,30,30,9,0,10,5,5,5
38,0,30,193,0,30,29,9,0,9,29,29,29
38,1,30,193,0,30,29,6,0,8,29,29,29
38,2,30,193,0,30,29,9,0,7,29,29,29
38,3,30,193,0,30,29,6,0,8,27,27,27
38,4,30,193,0,30,29,7,0,3,26,26,26
38,5,30,193,0,30,29,7,0,9,29,29,29
38,6,30,193,0,30,29,9,0,6,27,27,27
38,7,30,193,0,30,29,8,0,10,28,28,28
38,8,30,193,0,30,29,3,0,7,26,26,26
38,9,30,193,0,30,29,6,0,5,11,11,11
38,10,30,193,0,30,29,3,0,5,26,26,26
38,11,30,193,0,30,29,4,0,4,25,25,25
38,12,30,193,0,30,29,5,0,6,20,20,20
38,13,30,193,0,30,29,8,0,5,17,17,17
38,14,30,193,0,30,29,6,0,9,19,19,19
38,15,30,193,0,30,29,1,0,7,24,24,24
38,16,30,193,0,30,29,6,0,13,26,26,26
38,17,30,193,0,30,29,8,0,5,26,26,26
38,18,30,193,0,30,29,8,0,4,7,7,7
38,19,30,193,0,30,29,6,0,6,25,25,25
38,20,30,193,0,30,29,4,0,8,19,19,19
38,21,30,193,0,30,29,8,0,3,11,11,11
38,22,30,193,0,30,29,7,0,7,16,16,16
38,23,30,193,0,30,29,10,0,3,9,9,9
38,24,30,193,0,30,29,7,0,8,26,26,26
38,25,30,193,0,30,29,7,0,10,14,14,14
38,26,30,193,0,30,29,5,0,6,23,23,23
38,27,30,193,0,30,29,6,0,4,12,12,12
38,28,30,193,0,30,29,8,0,4,6,6,6
38,29,30,193,0,30,29,6,0,4,8,8,8
39,0,30,176,0,30,30,5,0,4,30,30,30
39,1,30,176,0,30,30,4,0,5,28,28,28
39,2,30,176,0,30,30,5,0,6,25,25,25
39,3,30,176,0,30,30,8,0,5,28,28,28
39,4,30,176,0,30,30,8,0,5,27,27,27
39,5,30,176,0,30,30,4,0,4,29,29,29
39,6,30,176,0,30,30,5,0,4,19,19,19
39,7,30,176,0,30,30,6,0,9,24,24,24
39,8,30,176,0,30,30,10,0,4,18,18,18
39,9,30,176,0,30,30,4,0,3,24,24,24
39,10,30,176,0,30,30,5,0,4,26,26,26
39,11,30,176,0,30,30,7,0,7,27,27,27
39,12,30,176,0,30,30,5,0,6,29,29,29
39,13,30,176,0,30,30,9,0,8,18,18,18
39,14,30,176,0,30,30,2,0,3,19,19,19
39,15,30,176,0,30,30,8,0,8,8,8,8
39,16,30,176,0,30,30,8,0,7,12,12,12
39,17,30,176,0,30,30,6,0,6,14,14,14
39,18,30,176,0,30,30,5,0,7,9,9,9
39,19,30,176,0,30,30,3,0,6,23,23,23
39,20,30,176,0,30,30,5,0,4,21,21,21
39,21,30,176,0,30,30,6,0,6,14,14,14
39,22,30,176,0,30,30,7,0,8,13,13,13
39,23,30,176,0,30,30,5,0,7,22,22,22
39,24,30,176,0,30,30,6,0,7,9,9,9
39,25,30,176,0,30,30,6,0,10,15,15,15
39,26,30,176,0,30,30,5,0,9,9,9,9
39,27,30,176,0,30,30,7,0,5,7,7,7
39,28,30,176,0,30,30,6,0,6,9,9,9
39,29,30,176,0,30,30,6,0,3,8,8,8
40,0,30,258,0,30,29,8,0,7,29,29,29
40,1,30,258,0,30,29,11,0,13,27,27,27
40,2,30,258,0,30,29,10,0,6,19,19,19
40,3,30,258,0,30,29,9,0,8,26,26,26
40,4,30,258,0,30,29,8,0,7,29,29,29
40,5,30,258,0,30,29,9,0,12,25,25,25
40,6,30,258,0,30,29,7,0,7,28,28,28
40,7,30,258,0,30,29,9,0,8,27,27,27
40,8,30,258,0,30,29,9,0,8,25,25,25
40,9,30,258,0,30,29,9,0,8,20,20,20
40,10,30,258,0,30,29,9,0,7,26,26,26
40,11,30,258,0,30,29,7,0,9,27,27,27
40,12,30,258,0,30,29,8,0,9,21,21,21
40,13,30,258,0,30,29,9,0,11,25,25,25
40,14,30,258,0,30,29,5,0,11,19,19,19
40,15,30,258,0,30,29,9,0,12,22,22,22
40,16,30,258,0,30,29,6,0,9,18,18,18
40,17,30,258,0,30,29,8,0,8,17,17,17
40,18,30,258,0,30,29,10,0,7,15,15,15
40,19,30,258,0,30,29,8,0,8,22,22,22
40,20,30,258,0,30,29,6,0,11,23,23,23
40,21,30,258,0,30,29,5,0,4,13,13,13
40,22,30,258,0,30,29,12,0,7,5,5,5
40,23,30,258,0,30,29,11,0,13,14,14,14
40,24,30,258,0,30,29,12,0,11,13,13,13
40,25,30,258,0,30,29,8,0,9,17,17,17
40,26,30,258,0,30,29,11,0,6,6,6,6
40,27,30,258,0,30,29,10,0,8,6,6,6
40,28,30,258,0,30,29,9,0,4,6,6,6
40,29,30,258,0,30,29,6,0,10,17,17,17
41,0,30,206,0,30,29,10,0,10,29,29,29
41,1,30,206,0,30,29,11,0,11,28,28,28
41,2,30,206,0,30,29,10,0,11,27,27,27
41,3,30,206,0,30,29,12,0,7,25,25,25
41,4,30,206,0,30,29,8,0,8,27,27,27
41,5,30,206,0,30,29,10,0,7,24,24,24
41,6,30,206,0,30,29,7,0,3,28,28,28
41,7,30,206,0,30,29,5,0,5,25,25,25
41,8,30,206,0,30,29,7,0,10,27,27,27
41,9,30,206,0,30,29,2,0,4,27,27,27
41,10,30,206,0,30,29,4,0,5,19,19,19
41,11,30,206,0,30,29,7,0,6,25,25,25
41,12,30,206,0,30,29,7,0,4,7,7,7
41,13,30,206,0,30,29,6,0,3,17,17,17
41,14,30,206,0,30,29,6,0,7,14,14,14
41,15,30,206,0,30,29,6,0,4,25,25,25
41,16,30,206,0,30,29,4,0,5,28,28,28
41,17,30,206,0,30,29,11,0,12,6,6,6
41,18,30,206,0,30,29,9,0,4,18,18,18
41,19,30,206,0,30,29,6,0,8,20,20,20
41,20,30,206,0,30,29,10,0,10,21,21,21
41,21,30,206,0,30,29,1,0,9,21,21,21
41,22,30,206,0,30,29,5,0,3,15,15,15
41,23,30,206,0,30,29,9,0,4,5,5,5
41,24,30,206,0,30,29,2,0,5,15,15,15
41,25,30,206,0,30,29,6,0,12,18,18,18
41,26,30,206,0,30,29,10,0,8,15,15,15
41,27,30,206,0,30,29,7,0,12,14,14,14
41,28,30,206,0,30,29,2,0,6,29,29,29
41,29,30,206,0,30,29,6,0,3,12,12,12
42,0,30,316,0,30,30,11,0,10,30,30,30
42,1,30,316,0,30,30,10,0,11,29,29,29
42,2,30,316,0,30,30,11,0,10,28,28,28
42,3,30,316,0,30,30,10,0,12,30,30,30
42,4,30,316,0,30,30,7,0,11,25,25,25
42,5,30,316,0,30,30,9,0,13,22,22,22
42,6,30,316,0,30,30,15,0,6,25,25,25
42,7,30,316,0,30,30,7,0,12,26,26,26
42,8,30,316,0,30,30,9,0,13,26,26,26
42,9,30,316,0,30,30,13,0,10,21,21,21
42,10,30,316,0,30,30,8,0,7,16,16,16
42,11,30,316,0,30,30,10,0,11,28,28,28
42,12,30,316,0,30,30,12,0,12,23,23,23
42,13,30,316,0,30,30,13,0,12,20,20,20
42,14,30,316,0,30,30,4,0,12,21,21,21
42,15,30,316,0,30,30,6,0,10,19,19,19
42,16,30,316,0,30,30,9,0,9,20,20,20
42,17,30,316,0,30,30,13,0,11,13,13,13
42,18,30,316,0,30,30,9,0,14,12,12,12
42,19,30,316,0,30,30,15,0,8,15,15,15
42,20,30,316,0,30,30,6,0,15,16,16,16
42,21,30,316,0,30,30,11,0,14,12,12,12
42,22,30,316,0,30,30,11,0,8,8,8,8
42,23,30,316,0,30,30,7,0,8,18,18,18
42,24,30,316,0,30,30,13,0,7,11,11,11
42,25,30,316,0,30,30,14,0,11,4,4,4
42,26,30,316,0,30,30,13,0,9,19,19,19
42,27,30,316,0,30,30,12,0,9,7,7,7
42,28,30,316,0,30,30,14,0,7,8,8,8
42,29,30,316,0,30,30,14,0,14,4,4,4
43,0,30,179,0,30,30,5,0,3,28,28,28
43,1,30,179,0,30,30,6,0,2,21,21,21
43,2,30,179,0,30,30,6,0,9,28,28,28
43,3,30,179,0,30,30,9,0,8,27,27,27
43,4,30,179,0,30,30,7,0,6,27,27,27
43,5,30,179,0,30,30,10,0,5,7,7,7
43,6,30,179,0,30,30,4,0,3,29,29,29
43,7,30,179,0,30,30,6,0,7,27,27,27
43,8,30,179,0,30,30,4,0,7,26,26,26
43,9,30,179,0,30,30,7,0,4,29,29,29
43,10,30,179,0,30,30,7,0,8,27,27,27
43,11,30,179,0,30,30,6,0,6,27,27,27
43,12,30,179,0,30,30,3,0,8,23,23,23
43,13,30,179,0,30,30,7,0,4,9,9,9
43,14,30,179,0,30,30,4,0,8,27,27,27
43,15,30,179,0,30,30,2,0,6,28,28,28
43,16,30,179,0,30,30,8,0,9,20,20,20
43,17,30,179,0,30,30,6,0,9,30,30,30
43,18,30,179,0,30,30,7,0,4,16,16,16
43,19,30,179,0,30,30,8,0,7,13,13,13
43,20,30,179,0,30,30,6,0,8,5,5,5
43,21,30,179,0,30,30,8,0,6,15,15,15
43,22,30,179,0,30,30,6,0,4,8,8,8
43,23,30,179,0,30,30,3,0,4,19,19,19
43,24,30,179,0,30,30,6,0,12,12,12,12
43,25,30,179,0,30,30,4,0,6,24,24,24
43,26,30,179,0,30,30,5,0,1,6,6,6
43,27,30,179,0,30,30,5,0,6,24,24,24
43,28,30,179,0,30,30,4,0,6,22,22,22
43,29,30,179,0,30,30,10,0,3,8,8,8
44,0,30,282,0,30,30,11,0,15,30,30,30
44,1,30,282,0,30,30,9,0,13,29,29,29
44,2,30,282,0,30,30,7,0,8,26,26,26
44,3,30,282,0,30,30,8,0,4,27,27,27
44,4,30,282,0,30,30,14,0,8,28,28,28
44,5,30,282,0,30,30,8,0,9,28,28,28
44,6,30,282,0,30,30,10,0,8,24,24,24
44,7,30,282,0,30,30,7,0,9,23,23,23
44,8,30,282,0,30,30,10,0,8,22,22,22
44,9,30,282,0,30,30,8,0,10,27,27,27
44,10,30,282,0,30,30,12,0,11,20,20,20
44,11,30,282,0,30,30,8,0,11,26,26,26
44,12,30,282,0,30,30,15,0,11,21,21,21
44,13,30,282,0,30,30,6,0,8,13,13,13
44,14,30,282,0,30,30,9,0,10,26,26,26
44,15,30,282,0,30,30,8,0,8,21,21,21
44,16,30,282,0,30,30,11,0,12,14,14,14
44,17,30,282,0,30,30,10,0,7,28,28,28
44,18,30,282,0,30,30,9,0,11,12,12,12
44,19,30,282,0,30,30,9,0,8,18,18,18
44,20,30,282,0,30,30,7,0,8,16,16,16
44,21,30,282,0,30,30,6,0,12,16,16,16
44,22,30,282,0,30,30,11,0,7,12,12,12
44,23,30,282,0,30,30,10,0,11,15,15,15
44,24,30,282,0,30,30,11,0,8,10,10,10
44,25,30,282,0,30,30,14,0,6,6,6,6
44,26,30,282,0,30,30,10,0,12,7,7,7
44,27,30,282,0,30,30,6,0,7,7,7,7
44,28,30,282,0,30,30,7,0,10,6,6,6
44,29,30,282,0,30,30,11,0,12,8,8,8
45,0,30,336,0,30,30,15,0,9,30,30,30
45,1,30,336,0,30,30,6,0,11,28,28,28
45,2,30,336,0,30,30,16,0,13,27,27,27
45,3,30,336,0,30,30,10,0,10,29,29,29
45,4,30,336,0,30,30,9,0,13,27,27,27
45,5,30,336,0,30,30,15,0,11,25,25,25
45,6,30,336,0,30,30,15,0,9,30,30,30
45,7,30,336,0,30,30,7,0,10,26,26,26
45,8,30,336,0,30,30,12,0,10,26,26,26
45,9,30,336,0,30,30,7,0,9,27,27,27
45,10,30,336,0,30,30,13,0,13,26,26,26
45,11,30,336,0,30,30,13,0,12,22,22,22
45,12,30,336,0,30,30,11,0,12,26,26,26
45,13,30,336,0,30,30,6,0,13,19,19,19
45,14,30,336,0,30,30,11,0,11,16,16,16
45,15,30,336,0,30,30,11,0,11,20,20,20
45,16,30,336,0,30,30,8,0,9,22,22,22
45,17,30,336,0,30,30,9,0,9,14,14,14
45,18,30,336,0,30,30,9,0,9,15,15,15
45,19,30,336,0,30,30,11,0,10,10,10,10
45,20,30,336,0,30,30,8,0,15,16,16,16
45,21,30,336,0,30,30,12,0,12,13,13,13
45,22,30,336,0,30,30,10,0,11,15,15,15
45,23,30,336,0,30,30,7,0,12,16,16,16
45,24,30,336,0,30,30,17,0,15,13,13,13
45,25,30,336,0,30,30,7,0,13,7,7,7
45,26,30,336,0,30,30,16,0,8,6,6,6
45,27,30,336,0,30,30,16,0,11,7,7,7
45,28,30,336,0,30,30,15,0,17,4,4,4
45,29,30,336,0,30,30,14,0,8,4,4,4
46,0,30,171,0,30,30,2,0,5,30,30,30
46,1,30,171,0,30,30,6,0,2,23,23,23
46,2,30,171,0,30,30,8,0,5,29,29,29
46,3,30,171,0,30,30,7,0,9,26,26,26
46,4,30,171,0,30,30,5,0,6,26,26,26
46,5,30,171,0,30,30,7,0,5,29,29,29
46,6,30,171,0,30,30,5,0,5,28,28,28
46,7,30,171,0,30,30,6,0,5,30,30,30
46,8,30,171,0,30,30,7,0,5,25,25,25
46,9,30,171,0,30,30,5,0,4,8,8,8
46,10,30,171,0,30,30,7,0,4,24,24,24
46,11,30,171,0,30,30,5,0,6,24,24,24
46,12,30,171,0,30,30,4,0,5,20,20,20
46,13,30,171,0,30,30,5,0,4,28,28,28
46,14,30,171,0,30,30,5,0,5,11,11,11
46,15,30,171,0,30,30,5,0,8,22,22,22
46,16,30,171,0,30,30,7,0,5,21,21,21
46,17,30,171,0,30,30,7,0,8,21,21,21
46,18,30,171,0,30,30,8,0,7,22,22,22
46,19,30,171,0,30,30,6,0,13,25,25,25
46,20,30,171,0,30,30,5,0,6,13,13,13
46,21,30,171,0,30,30,5,0,3,20,20,20
46,22,30,171,0,30,30,3,0,4,9,9,9
46,23,30,171,0,30,30,6,0,6,13,13,13
46,24,30,171,0,30,30,4,0,5,14,14,14
46,25,30,171,0,30,30,10,0,11,13,13,13
46,26,30,171,0,30,30,5,0,8,12,12,12
46,27,30,171,0,30,30,5,0,2,12,12,12
46,28,30,171,0,30,30,7,0,8,14,14,14
46,29,30,171,0,30,30,4,0,2,10,10,10
47,0,30,258,0,30,30,3,0,8,30,30,30
47,1,30,258,0,30,30,12,0,5,26,26,26
47,2,30,258,0,30,30,6,0,10,28,28,28
47,3,30,258,0,30,30,6,0,5,26,26,26
47,4,30,258,0,30,30,10,0,5,26,26,26
47,5,30,258,0,30,30,11,0,6,26,26,26
47,6,30,258,0,30,30,11,0,9,27,27,27
47,7,30,258,0,30,30,8,0,9,25,25,25
47,8,30,258,0,30,30,7,0,7,26,26,26
47,9,30,258,0,30,30,9,0,5,16,16,16
47,10,30,258,0,30,30,8,0,8,22,22,22
47,11,30,258,0,30,30,9,0,7,26,26,26
47,12,30,258,0,30,30,13,0,12,20,20,20
47,13,30,258,0,30,30,8,0,7,27,27,27
47,14,30,258,0,30,30,6,0,11,20,20,20
47,15,30,258,0,30,30,8,0,10,19,19,19
47,16,30,258,0,30,30,11,0,10,29,29,29
47,17,30,258,0,30,30,13,0,6,29,29,29
47,18,30,258,0,30,30,7,0,6,7,7,7
47,19,30,258,0,30,30,9,0,12,9,9,9
47,20,30,258,0,30,30,6,0,14,23,23,23
47,21,30,258,0,30,30,6,0,10,5,5,5
47,22,30,258,0,30,30,13,0,13,12,12,12
47,23,30,258,0,30,30,10,0,10,10,10,10
47,24,30,258,0,30,30,7,0,9,13,13,13
47,25,30,258,0,30,30,10,0,12,14,14,14
47,26,30,258,0,30,30,9,0,11,12,12,12
47,27,30,258,0,30,30,4,0,8,19,19,19
47,28,30,258,0,30,30,7,0,5,6,6,6
47,29,30,258,0,30,30,11,0,8,5,5,5
48,0,30,244,0,30,30,9,0,7,30,30,30
48,1,30,244,0,30,30,7,0,8,30,30,30
48,2,30,244,0,30,30,8,0,7,28,28,28
48,3,30,244,0,30,30,8,0,10,29,29,29
48,4,30,244,0,30,30,9,0,10,25,25,25
48,5,30,244,0,30,30,9,0,8,29,29,29
48,6,30,244,0,30,30,8,0,8,25,25,25
48,7,30,244,0,30,30,11,0,5,22,22,22
48,8,30,244,0,30,30,10,0,13,24,24,24
48,9,30,244,0,30,30,8,0,8,24,24,24
48,10,30,244,0,30,30,6,0,5,24,24,24
48,11,30,244,0,30,30,9,0,10,25,25,25
48,12,30,244,0,30,30,10,0,6,21,21,21
48,13,30,244,0,30,30,11,0,6,29,29,29
48,14,30,244,0,30,30,11,0,9,16,16,16
48,15,30,244,0,30,30,9,0,6,18,18,18
48,16,30,244,0,30,30,8,0,5,14,14,14
48,17,30,244,0,30,30,5,0,4,26,26,26
48,18,30,244,0,30,30,6,0,10,15,15,15
48,19,30,244,0,30,30,7,0,7,7,7,7
48,20,30,244,0,30,30,10,0,8,15,15,15
48,21,30,244,0,30,30,9,0,6,12,12,12
48,22,30,244,0,30,30,6,0,9,7,7,7
48,23,30,244,0,30,30,5,0,5,12,12,12
48,24,30,244,0,30,30,12,0,8,6,6,6
48,25,30,244,0,30,30,6,0,15,23,23,23
48,26,30,244,0,30,30,5,0,9,11,11,11
48,27,30,244,0,30,30,5,0,11,19,19,19
48,28,30,244,0,30,30,9,0,12,8,8,8
48,29,30,244,0,30,30,8,0,9,6,6,6
49,0,30,247,0,30,30,3,0,7,30,30,30
49,1,30,247,0,30,30,8,0,10,29,29,29
49,2,30,247,0,30,30,5,0,7,25,25,25
49,3,30,247,0,30,30,6,0,10,30,30,30
49,4,30,247,0,30,30,12,0,11,30,30,30
49,5,30,247,0,30,30,5,0,9,29,29,29
49,6,30,247,0,30,30,9,0,9,27,27,27
49,7,30,247,0,30,30,5,0,8,26,26,26
49,8,30,247,0,30,30,8,0,6,26,26,26
49,9,30,247,0,30,30,9,0,12,22,22,22
49,10,30,247,0,30,30,9,0,5,24,24,24
49,11,30,247,0,30,30,11,0,12,20,20,20
49,12,30,247,0,30,30,11,0,15,19,19,19
49,13,30,247,0,30,30,7,0,13,29,29,29
49,14,30,247,0,30,30,11,0,8,24,24,24
49,15,30,247,0,30,30,12,0,8,18,18,18
49,16,30,247,0,30,30,6,0,3,14,14,14
49,17,30,247,0,30,30,6,0,8,15,15,15
49,18,30,247,0,30,30,3,0,7,18,18,18
49,19,30,247,0,30,30,8,0,7,18,18,18
49,20,30,247,0,30,30,8,0,8,7,7,7
49,21,30,247,0,30,30,10,0,6,19,19,19
49,22,30,247,0,30,30,8,0,5,13,13,13
49,23,30,247,0,30,30,8,0,5,10,10,10
49,24,30,247,0,30,30,11,0,6,15,15,15
49,25,30,247,0,30,30,8,0,10,17,17,17
49,26,30,247,0,30,30,7,0,10,5,5,5
49,27,30,247,0,30,30,10,0,7,14,14,14
49,28,30,247,0,30,30,13,0,9,8,8,8
49,29,30,247,0,30,30,10,0,6,4,4,4
50,0,30,236,0,30,30,6,0,9,30,30,30
50,1,30,236,0,30,30,7,0,11,29,29,29
50,2,30,236,0,30,30,9,0,8,22,22,22
50,3,30,236,0,30,30,6,0,8,28,28,28
50,4,30,236,0,30,30,3,0,8,26,26,26
50,5,30,236,0,30,30,6,0,8,27,27,27
50,6,30,236,0,30,30,4,0,5,27,27,27
50,7,30,236,0,30,30,7,0,5,23,23,23
50,8,30,236,0,30,30,14,0,10,25,25,25
50,9,30,236,0,30,30,8,0,8,26,26,26
50,10,30,236,0,30,30,10,0,5,18,18,18
50,11,30,236,0,30,30,5,0,10,30,30,30
50,12,30,236,0,30,30,7,0,10,25,25,25
50,13,30,236,0,30,30,10,0,7,26,26,26
50,14,30,236,0,30,30,5,0,9,20,20,20
50,15,30,236,0,30,30,8,0,10,27,27,27
50,16,30,236,0,30,30,9,0,8,16,16,16
50,17,30,236,0,30,30,3,0,5,20,20,20
50,18,30,236,0,30,30,11,0,8,6,6,6
50,19,30,236,0,30,30,10,0,5,21,21,21
50,20,30,236,0,30,30,9,0,8,17,17,17
50,21,30,236,0,30,30,11,0,7,7,7,7
50,22,30,236,0,30,30,6,0,7,25,25,25
50,23,30,236,0,30,30,13,0,9,15,15,15
50,24,30,236,0,30,30,9,0,9,19,19,19
50,25,30,236,0,30,30,6,0,5,12,12,12
50,26,30,236,0,30,30,8,0,8,17,17,17
50,27,30,236,0,30,30,7,0,6,5,5,5
50,28,30,236,0,30,30,10,0,8,8,8,8
50,29,30,236,0,30,30,9,0,12,6,6,6
51,0,30,152,0,30,26,1,0,9,25,25,25
51,1,30,152,0,30,26,5,0,4,23,23,23
51,2,30,152,0,30,26,8,0,5,25,25,25
51,3,30,152,0,30,26,8,0,7,22,22,22
51,4,30,152,0,30,26,3,0,5,25,25,25
51,5,30,152,0,30,26,5,0,2,26,26,26
51,6,30,152,0,30,26,4,0,2,26,26,26
51,7,30,152,0,30,26,4,0,5,22,22,22
51,8,30,152,0,30,26,5,0,5,20,20,20
51,9,30,152,0,30,26,3,0,3,21,21,21
51,10,30,152,0,30,26,2,0,7,8,8,8
51,11,30,152,0,30,26,7,0,7,23,23,23
51,12,30,152,0,30,26,2,0,5,24,24,24
51,13,30,152,0,30,26,3,0,1,22,22,22
51,14,30,152,0,30,26,6,0,8,7,7,7
51,15,30,152,0,30,26,9,0,6,12,12,12
51,16,30,152,0,30,26,6,0,12,21,21,21
51,17,30,152,0,30,26,7,0,9,23,23,23
51,18,30,152,0,30,26,5,0,2,19,19,19
51,19,30,152,0,30,26,5,0,3,9,9,9
51,20,30,152,0,30,26,5,0,4,20,20,20
51,21,30,152,0,30,26,3,0,6,24,24,24
51,22,30,152,0,30,26,8,0,4,11,11,11
51,23,30,152,0,30,26,3,0,6,23,23,23
51,24,30,152,0,30,26,8,0,5,6,6,6
51,25,30,152,0,30,26,7,0,4,7,7,7
51,26,30,152,0,30,26,3,0,2,8,8,8
51,27,30,152,0,30,26,6,0,4,24,24,24
51,28,30,152,0,30,26,2,0,5,22,22,22
51,29,30,152,0,30,26,9,0,5,15,15,15
52,0,30,186,0,30,29,5,0,6,29,29,29
52,1,30,186,0,30,29,10,0,9,27,27,27
52,2,30,186,0,30,29,6,0,4,29,29,29
52,3,30,186,0,30,29,2,0,4,28,28,28
52,4,30,186,0,30,29,7,0,8,29,29,29
52,5,30,186,0,30,29,2,0,7,28,28,28
52,6,30,186,0,30,29,4,0,6,27,27,27
52,7,30,186,0,30,29,3,0,3,23,23,23
52,8,30,186,0,30,29,3,0,7,26,26,26
52,9,30,186,0,30,29,7,0,7,9,9,9
52,10,30,186,0,30,29,6,0,8,27,27,27
52,11,30,186,0,30,29,7,0,5,21,21,21
52,12,30,186,0,30,29,9,0,8,27,27,27
52,13,30,186,0,30,29,6,0,5,28,28,28
52,14,30,186,0,30,29,2,0,7,25,25,25
52,15,30,186,0,30,29,15,0,5,15,15,15
52,16,30,186,0,30,29,6,0,6,24,24,24
52,17,30,186,0,30,29,7,0,5,13,13,13
52,18,30,186,0,30,29,7,0,9,25,25,25
52,19,30,186,0,30,29,7,0,7,21,21,21
52,20,30,186,0,30,29,5,0,5,18,18,18
52,21,30,186,0,30,29,8,0,11,7,7,7
52,22,30,186,0,30,29,6,0,5,25,25,25
52,23,30,186,0,30,29,8,0,2,8,8,8
52,24,30,186,0,30,29,7,0,9,14,14,14
52,25,30,186,0,30,29,7,0,7,12,12,12
52,26,30,186,0,30,29,8,0,3,12,12,12
52,27,30,186,0,30,29,3,0,5,23,23,23
52,28,30,186,0,30,29,9,0,5,6,6,6
52,29,30,186,0,30,29,4,0,8,26,26,26
53,0,30,220,0,30,30,13,0,3,30,30,30
53,1,30,220,0,30,30,5,0,5,27,27,27
53,2,30,220,0,30,30,7,0,6,29,29,29
53,3,30,220,0,30,30,7,0,7,28,28,28
53,4,30,220,0,30,30,8,0,10,27,27,27
53,5,30,220,0,30,30,7,0,5,25,25,25
53,6,30,220,0,30,30,8,0,6,17,17,17
